,feature1,feature2,feature3
1991-12-25 00:58:00,0.6124699078855206,0.2406694612756859,0.9613018598601368
1991-12-25 00:59:00,0.3364807735101828,0.6765528599467154,0.15803796690790173
1991-12-25 01:00:00,0.5740422907697069,0.8677754793343563,0.31290923923346425
1991-12-25 01:01:00,0.7988014725175463,0.1376128528763476,0.14840874693664452
1991-12-25 01:02:00,0.9625093800199532,0.2965024355657442,0.8796768635850849
1991-12-25 01:03:00,0.5963622998322555,0.5516083367279608,0.686868752554375
1991-12-25 01:04:00,0.7630274173771647,0.8222767561583536,0.7695370864618155
1991-12-25 01:05:00,0.450060390514591,0.3999515955859295,0.1179007001155683
1991-12-25 01:06:00,0.4446858808688724,0.23399799854018732,0.15516324528368874
1991-12-25 01:07:00,0.8706623656850985,0.9069094176619984,0.9487064293557633
1991-12-25 01:08:00,0.4166700252834995,0.16561043657524077,0.85623478610294
1991-12-25 01:09:00,0.7123095904199139,0.04332992474966513,0.9340567497060207
1991-12-25 01:10:00,0.43755777234715243,0.708712277675441,0.16720059679484522
1991-12-25 01:11:00,0.020263887815397563,0.178132072244634,0.8481797495061253
1991-12-25 01:12:00,0.4437558760919311,0.6737678996345622,0.588043597367395
1991-12-25 01:13:00,0.4814849459344691,0.42660722418741215,0.0459319487967802
1991-12-25 01:14:00,0.8274220107330795,0.35791044524107873,0.576433976879188
1991-12-25 01:15:00,0.28800998625188,0.5846045281843015,0.008196736715307074
1991-12-25 01:16:00,0.35785149823055906,0.01834672891630107,0.7863730796020858
1991-12-25 01:17:00,0.8477121413521574,0.24219584464444666,0.5982125628197827
1991-12-25 01:18:00,0.569431492432718,0.9391727227914908,0.42671352033924825
1991-12-25 01:19:00,0.23750129323439229,0.10309083399286467,0.3134430554442472
1991-12-25 01:20:00,0.5206491327930559,0.945927494853068,0.7808008836819118
1991-12-25 01:21:00,0.9655867512594489,0.6968952447271485,0.02475737187979632
1991-12-25 01:22:00,0.45733013809908707,0.2459816565988162,0.18357338616810803
1991-12-25 01:23:00,0.08828271446575597,0.5722608019190507,0.19212748122408307
1991-12-25 01:24:00,0.7515662106447495,0.5156105294100284,0.1067573951740447
1991-12-25 01:25:00,0.39073298428703673,0.7406371776189234,0.11337633741783537
1991-12-25 01:26:00,0.9756001895218345,0.003907812293108326,0.7032912516575778
1991-12-25 01:27:00,0.074677509988899,0.5612225456419487,0.3171203525312011
