,feature1,feature2,feature3
1991-12-25 00:29:00,0.4192441878095592,0.3111622461847876,0.759224294481276
1991-12-25 00:30:00,0.5559475644423093,0.6404290509959515,0.644850508963864
1991-12-25 00:31:00,0.9368425880139573,0.4801499973649678,0.8600852682677281
1991-12-25 00:32:00,0.46901167386828724,0.4202873853823411,0.901698832604685
1991-12-25 00:33:00,0.2697918781086983,0.4337637670119876,0.6452424017865622
1991-12-25 00:34:00,0.5770322545164364,0.9863400618983829,0.8694691266375322
1991-12-25 00:35:00,0.708342389881783,0.8664535391539058,0.4305184613629979
1991-12-25 00:36:00,0.8227861028884418,0.29928837327201063,0.759843446351492
1991-12-25 00:37:00,0.08670995909004864,0.4484122620607599,0.7383609593558564
1991-12-25 00:38:00,0.7667651740999886,0.9417226009437853,0.1320647176957095
1991-12-25 00:39:00,0.49114941854657834,0.17793879492491893,0.10695340230833583
1991-12-25 00:40:00,0.10652707593247712,0.39110367960760506,0.903085938804706
1991-12-25 00:41:00,0.8358556005739401,0.35660117162997607,0.7477739830378035
1991-12-25 00:42:00,0.9846294737986152,0.4571230189760477,0.5275069442614779
1991-12-25 00:43:00,0.018948961665043784,0.3314428520679039,0.39081901434720956
1991-12-25 00:44:00,0.02181127209623024,0.16743221429725785,0.09689611830873923
1991-12-25 00:45:00,0.2562479849637517,0.04747375070232562,0.29568682275973857
1991-12-25 00:46:00,0.754649340693127,0.9584987061500899,0.5077431122517383
1991-12-25 00:47:00,0.23163046461488523,0.9203278304874382,0.301439684047356
1991-12-25 00:48:00,0.4704388853084801,0.49026288003017415,0.6204823450918936
1991-12-25 00:49:00,0.8825752745389007,0.2908276491612837,0.13584707841191435
1991-12-25 00:50:00,0.9374100386736717,0.5472354866364085,0.6453431424931387
1991-12-25 00:51:00,0.7537661785273306,0.10052673428186942,0.6530488252809589
1991-12-25 00:52:00,0.7435098655744189,0.14133016242929108,0.7474664803392022
1991-12-25 00:53:00,0.45468952104398896,0.2831352271672043,0.39269492592720545
1991-12-25 00:54:00,0.3623457298944318,0.5267367526053935,0.4462631908637237
1991-12-25 00:55:00,0.4320500908024454,0.5231275301493233,0.6653331620601661
1991-12-25 00:56:00,0.9625587280796264,0.28702307354991075,0.5355174754790406
1991-12-25 00:57:00,0.8629742251269737,0.009653071531321444,0.25011672216708347
1991-12-25 00:58:00,0.6530090290508239,0.635936276947153,0.6810372429954086
