,feature1,feature2,feature3
1991-12-25 06:17:00,0.4592911161273514,0.10479959853254539,0.4500724098308547
1991-12-25 06:18:00,0.32354843937657074,0.4335998599235137,0.06434238044476248
1991-12-25 06:19:00,0.16013486257183862,0.7469769109531008,0.06463079542351147
1991-12-25 06:20:00,0.7096617942890201,0.2635420518878714,0.6726866788214072
1991-12-25 06:21:00,0.48413838822160427,0.8889150540488081,0.8780110219907508
1991-12-25 06:22:00,0.9359485292400255,0.8840111832501556,0.7098981642277267
1991-12-25 06:23:00,0.9169409819202156,0.8356594163025525,0.33019407600070705
1991-12-25 06:24:00,0.9827421661317661,0.7146764166703169,0.8658626983543655
1991-12-25 06:25:00,0.8256862761215779,0.9408283254165791,0.4267367465014741
1991-12-25 06:26:00,0.6206643103316123,0.3254847855946722,0.8675803117033439
1991-12-25 06:27:00,0.9674861973820105,0.9448914510442443,0.31110831534090533
1991-12-25 06:28:00,0.5189805873427176,0.9605360855231571,0.9389779385754807
1991-12-25 06:29:00,0.04779876799590976,0.02802024360275246,0.6790617673671254
1991-12-25 06:30:00,0.49718004679197014,0.88798566783666,0.7008079904532076
1991-12-25 06:31:00,0.8015672746654177,0.8509927491258619,0.5517200212467825
1991-12-25 06:32:00,0.1306728833859837,0.162741499819548,0.7185182929266777
1991-12-25 06:33:00,0.2562586914074638,0.7149019987644764,0.5268370886640014
1991-12-25 06:34:00,0.7027012071490352,0.799034249717588,0.8418624639271135
1991-12-25 06:35:00,0.4380513961268443,0.8360837150500551,0.6304750826512023
1991-12-25 06:36:00,0.11815475920161789,0.6952027531866872,0.6985772257352857
1991-12-25 06:37:00,0.5368226846890755,0.3361045212415247,0.30749436332061175
1991-12-25 06:38:00,0.7789441297508173,0.19840470522877374,0.4625176735746588
1991-12-25 06:39:00,0.8884219212773138,0.8277399965000375,0.9128187800925467
1991-12-25 06:40:00,0.7259295651308721,0.22547864877658264,0.3001786966201053
1991-12-25 06:41:00,0.9688097238118193,0.21086797917115918,0.1805493631688403
1991-12-25 06:42:00,0.036378317064934995,0.42029700168935447,0.4270949239678117
1991-12-25 06:43:00,0.80617522422823,0.8033016973851619,0.8038142609050534
1991-12-25 06:44:00,0.5854021524039218,0.8001651137854133,0.09485939251014963
1991-12-25 06:45:00,0.9582564944544736,0.46364935463470547,0.7714228162497632
1991-12-25 06:46:00,0.9701656826533605,0.043878856475610184,0.07697033000553533
