,feature1,feature2,feature3
1991-12-25 00:00:00,0.39765124871218316,0.15637203011866363,0.7737943510960559
1991-12-25 00:01:00,0.9881809109332316,0.26959008947052865,0.7993754263331271
1991-12-25 00:02:00,0.7171023922769906,0.3740185329915773,0.4942220518102435
1991-12-25 00:03:00,0.10626996708804737,0.939621865719447,0.42649620492616025
1991-12-25 00:04:00,0.2599518437066962,0.6919465547319479,0.8194310363429939
1991-12-25 00:05:00,0.9186921960026364,0.6664854484790437,0.13417401238254867
1991-12-25 00:06:00,0.40828504966375156,0.006621086018124278,0.24858692725571319
1991-12-25 00:07:00,0.8020621629289119,0.1482527762823993,0.6730131467691378
1991-12-25 00:08:00,0.11707046581797542,0.044908162898492865,0.8518881316960673
1991-12-25 00:09:00,0.9312844786340239,0.8458944752331545,0.670223927994356
1991-12-25 00:10:00,0.3784442584074078,0.897775176983237,0.0454986377966744
1991-12-25 00:11:00,0.502272334128513,0.028926844761629766,0.5104134638383517
1991-12-25 00:12:00,0.8547890428861674,0.0030773939335487777,0.38844311136448073
1991-12-25 00:13:00,0.6713375638235484,0.8296254469466758,0.43298732435102005
1991-12-25 00:14:00,0.6773906522869048,0.11912126252120969,0.688767663010306
1991-12-25 00:15:00,0.3289842285806255,0.5653366764204617,0.1633384512463184
1991-12-25 00:16:00,0.7751293860250272,0.9514489058685913,0.312055345115971
1991-12-25 00:17:00,0.31811796334043496,0.8608400731667186,0.4279268943181659
1991-12-25 00:18:00,0.22747206102772788,0.8779342915270286,0.6059653870243942
1991-12-25 00:19:00,0.32501253123962015,0.06816336476413554,0.7396198761011807
1991-12-25 00:20:00,0.6171088582454702,0.3802650117212888,0.19349444917168968
1991-12-25 00:21:00,0.8717535434075927,0.4101079004429058,0.029171950874749886
1991-12-25 00:22:00,0.23311256460323426,0.025597271201914462,0.6640339132642563
1991-12-25 00:23:00,0.052776147273856155,0.7573691700108205,0.8776212249165775
1991-12-25 00:24:00,0.6347241063140373,0.41045055478320336,0.6494859634158768
1991-12-25 00:25:00,0.8151130716280068,0.8531475657532088,0.1682823413674317
1991-12-25 00:26:00,0.16120362045330594,0.43166512732883855,0.25535256634006953
1991-12-25 00:27:00,0.22132143370574087,0.8010133805672075,0.4091505689637023
1991-12-25 00:28:00,0.2730437176857373,0.29919933802754006,0.5491462851385603
1991-12-25 00:29:00,0.4984382276309166,0.25083619591173567,0.7856496709464805
