,feature1,feature2,feature3
1991-12-25 02:25:00,0.4988199344112423,0.07749764482932642,0.5734290047808466
1991-12-25 02:26:00,0.4450872074257053,0.10891452604625373,0.64175520630472
1991-12-25 02:27:00,0.44800007034217726,0.3100287922444457,0.3569586655672182
1991-12-25 02:28:00,0.8597678844568548,0.8179777286373449,0.23630877991464738
1991-12-25 02:29:00,0.40310162095556934,0.14196901336118972,0.3536901684270607
1991-12-25 02:30:00,0.924855910502536,0.5130035505119812,0.23464422178427624
1991-12-25 02:31:00,0.6512272100430698,0.26893803110104464,0.6807217820096843
1991-12-25 02:32:00,0.8690459122791471,0.45378713468982057,0.49844656392171227
1991-12-25 02:33:00,0.09062540660012586,0.5374621224836011,0.37326361204136205
1991-12-25 02:34:00,0.1728116416900699,0.22829930448402358,0.4809728993501403
1991-12-25 02:35:00,0.92711853819271,0.8093436415147227,0.567102293015287
1991-12-25 02:36:00,0.5380002795343759,0.38301573493015695,0.11834569449365928
1991-12-25 02:37:00,0.9112433341400523,0.7379354933978898,0.14840639869168604
1991-12-25 02:38:00,0.08752095214430244,0.4082544000614201,0.6365631738473208
1991-12-25 02:39:00,0.5758586106776982,0.5898442071940593,0.4055945680868699
1991-12-25 02:40:00,0.9021573767987064,0.9951708980608165,0.5768783786628756
1991-12-25 02:41:00,0.9142127394819998,0.08791012106634599,0.8886796683100074
1991-12-25 02:42:00,0.5564417927095263,0.9638077126027486,0.09043033858479554
1991-12-25 02:43:00,0.9404440375133051,0.5789218641655904,0.7685075205098778
1991-12-25 02:44:00,0.3256921979196553,0.9884694816086026,0.9261918307551381
1991-12-25 02:45:00,0.5745191116463663,0.22260136234428085,0.6122164252356433
1991-12-25 02:46:00,0.26755564043807356,0.1313908505767336,0.473292278595846
1991-12-25 02:47:00,0.87973642482877,0.16374964312404228,0.30021849901785735
1991-12-25 02:48:00,0.3186196454568475,0.4928222076958191,0.9184892639260847
1991-12-25 02:49:00,0.7526357518682973,0.37304525403760214,0.8710621588560775
1991-12-25 02:50:00,0.43749577983719945,0.7302350599463995,0.9395338497599608
1991-12-25 02:51:00,0.8825355787150522,0.21876894716751827,0.39614153866074764
1991-12-25 02:52:00,0.10373244475595722,0.16961573238814442,0.7232030137357395
1991-12-25 02:53:00,0.2037059060320302,0.512833596802364,0.8733850605382355
1991-12-25 02:54:00,0.21250190243125833,0.9579530998214495,0.18362860054318253
