,feature1,feature2,feature3
1991-12-25 07:44:00,0.6886060935203938,0.5293351847347564,0.1370323351410363
1991-12-25 07:45:00,0.4743634896879445,0.38046747831132266,0.9981851853461773
1991-12-25 07:46:00,0.2674408655202677,0.556239355866451,0.09701253844685664
1991-12-25 07:47:00,0.271469217661787,0.0943106385833572,0.36215889625495634
1991-12-25 07:48:00,0.9904159785118575,0.2208017260121562,0.3861429710782013
1991-12-25 07:49:00,0.8785969690151558,0.7953118935689225,0.07651641806631604
1991-12-25 07:50:00,0.23234444004989918,0.7060496548338054,0.5909128007614992
1991-12-25 07:51:00,0.8780031272477201,0.6778741934116266,0.5208421002599999
1991-12-25 07:52:00,0.32775980730052956,0.3813822396316806,0.7528803653790033
1991-12-25 07:53:00,0.7422997890642604,0.5562454526342501,0.11911477989789121
1991-12-25 07:54:00,0.5588976154614075,0.8358012285897295,0.061467693183613115
1991-12-25 07:55:00,0.20330176239417763,0.6768776707695723,0.41127729702868865
1991-12-25 07:56:00,0.5518201802315297,0.07129640194006015,0.05945363026089023
1991-12-25 07:57:00,0.6238593269962771,0.7069614744089815,0.44775854015701944
1991-12-25 07:58:00,0.6149571004464494,0.02531078573425627,0.8680336263073771
1991-12-25 07:59:00,0.8396461928341056,0.3052810430773132,0.3348697616259807
1991-12-25 08:00:00,0.5463440351124358,0.8603993498766132,0.03266035953863
1991-12-25 08:01:00,0.5718343272402286,0.47094722363816854,0.5515652839292532
1991-12-25 08:02:00,0.021394618965153156,0.40174377592413557,0.9959677438689395
1991-12-25 08:03:00,0.7270399235451858,0.2511242198469117,0.6495161801513134
1991-12-25 08:04:00,0.23240149502447094,0.2867762450149136,0.544814633248768
1991-12-25 08:05:00,0.4782454649364166,0.7258848638399643,0.9074556101564095
1991-12-25 08:06:00,0.8113417038392855,0.0017731689747642054,0.14372253445196292
1991-12-25 08:07:00,0.7308870534167126,0.7197771738708679,0.3694380849106368
1991-12-25 08:08:00,0.9442001100705951,0.08465778316124284,0.9784213049615462
1991-12-25 08:09:00,0.4976052647424457,0.0289174213441431,0.43883501762545774
1991-12-25 08:10:00,0.8076378872716311,0.439330253393018,0.3770692897381547
1991-12-25 08:11:00,0.4511737381333434,0.3959445766642623,0.11238352716429079
1991-12-25 08:12:00,0.012930780644172524,0.8965603201979455,0.5881760297440424
1991-12-25 08:13:00,0.9421013879878471,0.38902077374159805,0.2927200318176595
