,feature1,feature2,feature3
1991-12-25 08:13:00,0.8459420935702697,0.8048317980045537,0.3619058302971997
1991-12-25 08:14:00,0.8588368402499361,0.8419735115575945,0.07647937855709364
1991-12-25 08:15:00,0.3119644279392211,0.11014201309570792,0.4503042342234427
1991-12-25 08:16:00,0.14691725296042324,0.6850420866341337,0.6548805780999241
1991-12-25 08:17:00,0.2664072907955468,0.6408281666145571,0.04796420925297962
1991-12-25 08:18:00,0.8319126051071518,0.21923103557515622,0.8300007975218835
1991-12-25 08:19:00,0.08622116792078338,0.7366182422621937,0.5399373945324214
1991-12-25 08:20:00,0.8825193907334764,0.5036938588765895,0.61495051795896
1991-12-25 08:21:00,0.579505351903644,0.6139273910833226,0.468031443756464
1991-12-25 08:22:00,0.8128900247557425,0.3174850720539758,0.6090565614886827
1991-12-25 08:23:00,0.359064660767065,0.7377409621578058,0.9153028955166527
1991-12-25 08:24:00,0.10132625245885418,0.8837817058814866,0.846209592125587
1991-12-25 08:25:00,0.9435547280176603,0.39544491435075246,0.5613533385039324
1991-12-25 08:26:00,0.03235861652649452,0.5059958765739097,0.26579011239988426
1991-12-25 08:27:00,0.3302694936284005,0.0309844320797642,0.7987437072814715
1991-12-25 08:28:00,0.6095873195718401,0.17790730226497997,0.7881376625500849
1991-12-25 08:29:00,0.8586057978184043,0.5243065396141389,0.046670651207148306
1991-12-25 08:30:00,0.4593913651744036,0.8811092851813302,0.925669773200017
1991-12-25 08:31:00,0.4490162953408322,0.6749484119487968,0.4399991273177253
1991-12-25 08:32:00,0.5497028765766308,0.8640584964413301,0.39208926826065293
1991-12-25 08:33:00,0.866987597763043,0.8062567477845246,0.6782686038088187
1991-12-25 08:34:00,0.7880838513345747,0.13056583942907274,0.4168131803887558
1991-12-25 08:35:00,0.17237455751543007,0.23917243328714732,0.7045637233600485
1991-12-25 08:36:00,0.2569425822976985,0.4590180275530138,0.4490451387297698
1991-12-25 08:37:00,0.3364890816716334,0.727291028093263,0.6132625592597789
1991-12-25 08:38:00,0.567591077813107,0.5502707773297311,0.19312916728357477
1991-12-25 08:39:00,0.45223503224339257,0.5449848775603526,0.39273004039637616
1991-12-25 08:40:00,0.06389279552841565,0.04682892969060415,0.5456775659908834
1991-12-25 08:41:00,0.03474957135550705,0.8040112618906025,0.45722377371283784
1991-12-25 08:42:00,0.5118311937423011,0.39997751150099803,0.2369671113113354
