,feature1,feature2,feature3
1991-12-25 03:52:00,0.40129023686843035,0.5441370601691545,0.019709150010267962
1991-12-25 03:53:00,0.8119536599844207,0.27822249912038055,0.6477133772176651
1991-12-25 03:54:00,0.8152105626542766,0.11979727690524411,0.2593053686879666
1991-12-25 03:55:00,0.5941032496562998,0.3189675017925355,0.38425055244572903
1991-12-25 03:56:00,0.6217283184549125,0.31650636427599366,0.8759785838506094
1991-12-25 03:57:00,0.7038618881170219,0.22598355349438415,0.3978341912471355
1991-12-25 03:58:00,0.14144846995166493,0.03814337456868777,0.8062025035994663
1991-12-25 03:59:00,0.10423471904876203,0.5259991894203638,0.3199842599258711
1991-12-25 04:00:00,0.515636648147072,0.040382649152575056,0.9326241645857581
1991-12-25 04:01:00,0.02885076025436839,0.3680764661675553,0.2129234182452605
1991-12-25 04:02:00,0.7478104668715188,0.9758215168303201,0.4007152456992381
1991-12-25 04:03:00,0.4383133068229399,0.8679720445274711,0.6796791234296226
1991-12-25 04:04:00,0.5287143299764707,0.92247020418947,0.2650292556392675
1991-12-25 04:05:00,0.36511670176025113,0.3007993695625173,0.4416207807746091
1991-12-25 04:06:00,0.2550232972519716,0.1688309887822509,0.989720336712895
1991-12-25 04:07:00,0.42480140040986303,0.7827477184942071,0.5713354651044807
1991-12-25 04:08:00,0.3925086767985494,0.282710919878992,0.17645467319747488
1991-12-25 04:09:00,0.4619680018613629,0.2069366051572934,0.10753652028223415
1991-12-25 04:10:00,0.19802340353532477,0.22912492047402278,0.6274481465172448
1991-12-25 04:11:00,0.24893181940091758,0.49612981897679254,0.7565024271405475
1991-12-25 04:12:00,0.7719538165821588,0.47034942634917043,0.4083996209967895
1991-12-25 04:13:00,0.1076424328859441,0.2781810588698094,0.7574196650630665
1991-12-25 04:14:00,0.9753771024592964,0.3652354886357023,0.4697743892525623
1991-12-25 04:15:00,0.34155604922874483,0.7517723009702099,0.4675546368695537
1991-12-25 04:16:00,0.14353388293727087,0.8832744014981955,0.30552731662471166
1991-12-25 04:17:00,0.7144068760276399,0.38280653681263854,0.7535589405207862
1991-12-25 04:18:00,0.005311376267894241,0.023546292184216333,0.7169383742171629
1991-12-25 04:19:00,0.20135080112912973,0.2680039033833439,0.6983742095910888
1991-12-25 04:20:00,0.21065687085994922,0.3938824421825222,0.7836889835122987
1991-12-25 04:21:00,0.08180570329302517,0.041570216076549205,0.9257075557266241
