,feature1,feature2,feature3
1991-12-25 04:21:00,0.02985367765441227,0.8013327664089355,0.18097020257506147
1991-12-25 04:22:00,0.6485620634155369,0.2805898793082139,0.9773501688841156
1991-12-25 04:23:00,0.6403520324456838,0.5567519613305066,0.7907432123096397
1991-12-25 04:24:00,0.06462244475649026,0.5715224157160481,0.16329534773383592
1991-12-25 04:25:00,0.5813216570989176,0.6290094450136255,0.10130105742946416
1991-12-25 04:26:00,0.5203902546904828,0.07087010502200575,0.1820728204678257
1991-12-25 04:27:00,0.2905195674988422,0.24526853732657194,0.419498555711024
1991-12-25 04:28:00,0.7272641320046189,0.646484301267815,0.6388218110864174
1991-12-25 04:29:00,0.5785557538432722,0.6187498801096623,0.6545093878726064
1991-12-25 04:30:00,0.5699433009532997,0.7865817171420745,0.14704113189321388
1991-12-25 04:31:00,0.18591170609716223,0.8490429301424979,0.47743928066831276
1991-12-25 04:32:00,0.9563610075698027,0.4056287970794873,0.14114315922227916
1991-12-25 04:33:00,0.20077714073942454,0.42019076687043255,0.7394328490132088
1991-12-25 04:34:00,0.09546550910730667,0.03883980357340011,0.9213207801304953
1991-12-25 04:35:00,0.11706437557864191,0.09246515674857436,0.7454886877986228
1991-12-25 04:36:00,0.3786641118411044,0.8595506197112075,0.7880552943334859
1991-12-25 04:37:00,0.4769230905135736,0.08008440004358208,0.859912534893178
1991-12-25 04:38:00,0.09092401829059182,0.7157594563920203,0.755078382885328
1991-12-25 04:39:00,0.7225876667645205,0.6519105644381826,0.6121097182213737
1991-12-25 04:40:00,0.6944448594199985,0.7605165911201035,0.005891232972329963
1991-12-25 04:41:00,0.8967439750142445,0.1140180925677251,0.5958809111281164
1991-12-25 04:42:00,0.7946737565187757,0.7111980528760232,0.7083286200627271
1991-12-25 04:43:00,0.0551777868157336,0.008898062916247507,0.0015233289849890808
1991-12-25 04:44:00,0.9258376737386705,0.9406662469267278,0.6995941736711125
1991-12-25 04:45:00,0.8438362530807084,0.3937684119288264,0.23690283163325088
1991-12-25 04:46:00,0.5423814601467719,0.6912730409848034,0.7985105657300423
1991-12-25 04:47:00,0.056005894536068856,0.3020182127178601,0.13634680661100995
1991-12-25 04:48:00,0.6971546534926097,0.014128703475789095,0.30415847292672993
1991-12-25 04:49:00,0.26066561962427337,0.5014746377800338,0.8266515192178012
1991-12-25 04:50:00,0.9598284932615132,0.676740673259795,0.21110637437946067
