,feature1,feature2,feature3
1991-12-25 08:42:00,0.44076233732384396,0.9147933130382251,0.5659241322418807
1991-12-25 08:43:00,0.8825910740868945,0.9609401160703772,0.8041297378956205
1991-12-25 08:44:00,0.9954835232396418,0.7335686530130048,0.05523966809438319
1991-12-25 08:45:00,0.37139495894317,0.0810833612617966,0.6420152451863116
1991-12-25 08:46:00,0.5872074686085209,0.30576655879533277,0.6607310535625257
1991-12-25 08:47:00,0.8593733040792274,0.9098840712931966,0.5454541958380358
1991-12-25 08:48:00,0.7837182410387018,0.4336189135639653,0.8350751047811387
1991-12-25 08:49:00,0.708730765863115,0.3330821136184211,0.48882647970590876
1991-12-25 08:50:00,0.26309142565421073,0.6894071695896595,0.6181189934081428
1991-12-25 08:51:00,0.6681107186368502,0.15318631451595088,0.30344567755601515
1991-12-25 08:52:00,0.40593143298429657,0.22998769702340516,0.11073638614118053
1991-12-25 08:53:00,0.592472262029904,0.9920530507473826,0.02665134290197213
1991-12-25 08:54:00,0.5904451762928699,0.5809501032525811,0.4945323999415424
1991-12-25 08:55:00,0.647988322908534,0.4847077223986034,0.024414485543094444
1991-12-25 08:56:00,0.04347486987064253,0.2559723891607387,0.9773591433721813
1991-12-25 08:57:00,0.3915651755254106,0.1331081492249807,0.3611780735768474
1991-12-25 08:58:00,0.22182071240140122,0.7284997333095309,0.22149042176363598
1991-12-25 08:59:00,0.7940151387752579,0.39228671080518807,0.4226795423511506
1991-12-25 09:00:00,0.5937665286546172,0.9977947732051515,0.9166544495012383
1991-12-25 09:01:00,0.09164979538724338,0.9444627812191766,0.722403233085823
1991-12-25 09:02:00,0.5442178992094436,0.480188929607385,0.6616385951993802
1991-12-25 09:03:00,0.6002459187427382,0.27545298737714197,0.5549485879523117
1991-12-25 09:04:00,0.6686146943987815,0.6256310196281425,0.4203760244164746
1991-12-25 09:05:00,0.29040029860814875,0.3654272015403134,0.5687776893328635
1991-12-25 09:06:00,0.7783589547387393,0.5433445191026223,0.5176807375193619
1991-12-25 09:07:00,0.13952403345652298,0.20871969014488123,0.06376493412935358
1991-12-25 09:08:00,0.3728025963015569,0.8467517739744472,0.789020447944221
1991-12-25 09:09:00,0.8280283705759299,0.6555926539379777,0.0787403293819523
1991-12-25 09:10:00,0.10480339432848806,0.202939074124182,0.739991209099465
1991-12-25 09:11:00,0.6950157360902052,0.9476479940035213,0.34157139382142054
