,feature1,feature2,feature3
1991-12-25 09:11:00,0.5948945207756324,0.22661859882993118,0.8145345958226815
1991-12-25 09:12:00,0.6606679627039388,0.8577461175614456,0.36116188215350153
1991-12-25 09:13:00,0.18437720961434756,0.029551022853321784,0.6360556487560599
1991-12-25 09:14:00,0.4660794892759075,0.009146262717025788,0.489659186350332
1991-12-25 09:15:00,0.13707296498421895,0.9017430720077471,0.5903265047519892
1991-12-25 09:16:00,0.3833901753697905,0.07027461083955411,0.5888009857876664
1991-12-25 09:17:00,0.2685442691215476,0.13995412581534783,0.17451152332834807
1991-12-25 09:18:00,0.3932131592884385,0.5555643939207433,0.9829895198121549
1991-12-25 09:19:00,0.17430839672132925,0.3832488345590077,0.8952726913792047
1991-12-25 09:20:00,0.9040817452627997,0.4072704886597319,0.5062429781174098
1991-12-25 09:21:00,0.6998054384042491,0.30148713978194064,0.2765683003578815
1991-12-25 09:22:00,0.3305268166952544,0.7920808251283673,0.17011007368105935
1991-12-25 09:23:00,0.8802405011809051,0.6535736373804277,0.7199637343592279
1991-12-25 09:24:00,0.8151827339900783,0.06338192232186812,0.12382016862166145
1991-12-25 09:25:00,0.5409300871079591,0.20832650190364044,0.5636907208625637
1991-12-25 09:26:00,0.7510924299038295,0.9810886494689479,0.8916138003756457
1991-12-25 09:27:00,0.939745888810745,0.2313068873982277,0.845682487067147
1991-12-25 09:28:00,0.5443908937437331,0.5481285479438498,0.10248620227884386
1991-12-25 09:29:00,0.14710839139053256,0.6761596129583641,0.7847684709894587
1991-12-25 09:30:00,0.7983079005259253,0.8877319663825962,0.17403347231332789
1991-12-25 09:31:00,0.7565932285475812,0.2244513899922168,0.44405097800167537
1991-12-25 09:32:00,0.872446369226199,0.11428158080123585,0.5924854579695099
1991-12-25 09:33:00,0.16816367640646046,0.3288140645815537,0.37731071127737326
1991-12-25 09:34:00,0.8751117044378028,0.9144860996589804,0.9866512597077747
1991-12-25 09:35:00,0.21305429436193046,0.15717599946719463,0.6893655696651906
1991-12-25 09:36:00,0.15603063288454277,0.9877847795311332,0.7904816818319977
1991-12-25 09:37:00,0.4953368346383584,0.8739593825840162,0.4195371750388104
1991-12-25 09:38:00,0.3079217515038183,0.9186971947764427,0.5440149967118607
1991-12-25 09:39:00,0.9651947235461772,0.2975775389691482,0.31581863136205357
1991-12-25 09:40:00,0.45588334994827384,0.9843145384083631,0.26594039714375073
