,feature1,feature2,feature3
1991-12-25 03:23:00,0.6348518098684939,0.9230961956746938,0.8055403478374639
1991-12-25 03:24:00,0.6142999222494352,0.21711662933826892,0.14492340659543046
1991-12-25 03:25:00,0.33761039812662363,0.2565969205336843,0.27873588895958024
1991-12-25 03:26:00,0.05723793453557824,0.6524346390936964,0.7592476524522588
1991-12-25 03:27:00,0.9360067398348086,0.8422970079293675,0.9066752363698007
1991-12-25 03:28:00,0.7440008842997383,0.3210356530040269,0.5082220146753127
1991-12-25 03:29:00,0.8476440522367362,0.2221536853121695,0.5174543772956326
1991-12-25 03:30:00,0.11755731173266704,0.43125024088691155,0.2738373148062784
1991-12-25 03:31:00,0.08732729800260552,0.12689632422357433,0.3469626360546989
1991-12-25 03:32:00,0.9130787729761796,0.8939020819604677,0.9656998384563311
1991-12-25 03:33:00,0.06085863610767561,0.43532775752126684,0.166675066367986
1991-12-25 03:34:00,0.1219484766928366,0.8742625765558307,0.5431273732565199
1991-12-25 03:35:00,0.5555705943025758,0.12531084021412808,0.2199230908760591
1991-12-25 03:36:00,0.1923962261566725,0.13367526499646487,0.042604706287969085
1991-12-25 03:37:00,0.9109903296295568,0.6484079046992142,0.09995379003277793
1991-12-25 03:38:00,0.10108445295093682,0.2013884036920559,0.5901021650842101
1991-12-25 03:39:00,0.11522585052753953,0.9133382580944263,0.36980304055946545
1991-12-25 03:40:00,0.4928333953027598,0.25330823052087625,0.5286633726422755
1991-12-25 03:41:00,0.7776321589135547,0.5541831155077589,0.3514714304574126
1991-12-25 03:42:00,0.28241985010443005,0.37942964135452484,0.948258084520059
1991-12-25 03:43:00,0.6865325755010071,0.06511617304111861,0.32257610865393116
1991-12-25 03:44:00,0.233111202651893,0.9258069142709637,0.3601526556272938
1991-12-25 03:45:00,0.984301323632626,0.736274498730638,0.4775275580703706
1991-12-25 03:46:00,0.6465904270889679,0.3727011867632378,0.5970182792925726
1991-12-25 03:47:00,0.25769058102782294,0.3741273829838193,0.4677289221850096
1991-12-25 03:48:00,0.3069343736886109,0.7638892930864374,0.6261349520423848
1991-12-25 03:49:00,0.13491913572588443,0.49209993521893425,0.8337913396103566
1991-12-25 03:50:00,0.7091718874486794,0.9617811313411385,0.11804149505923733
1991-12-25 03:51:00,0.9002353160742116,0.7733373506624086,0.9235892308890132
1991-12-25 03:52:00,0.27161028530270837,0.5894278331758988,0.6056988820502798
